codigo_barra;nome;nome_fabricante;descricao_categoria;nome_tamanho;nome_cor;cod_ncm;dsc_forma_aquisicao;dsc_origem_mercadoria;dsc_tipo_tributacao_ipi;dsc_unidade_medida
7898904939068;6 SIX PROTEIN - MORANGO;BODY BUILDERS;;900g;MORANGO;21069030;Adquirida de Terceiros;Nacional;Valor da Opera̤̣o;UN
7898904900518;BCAA OCTAGON BODY BUILDERS;BODY BUILDERS;BCAA;120 tabs;;21069030;Adquirida de Terceiros;Nacional;Valor da Opera̤̣o;UN
7898904900822;BCAA OCTAGON BODY BUILDERS;BODY BUILDERS;BCAA;60 tabs;;21069030;Adquirida de Terceiros;Nacional;Valor da Opera̤̣o;UN
7898904899942;CREATINA BODY BUILDERS;BODY BUILDERS;CREATINA;100g;;21069030;Adquirida de Terceiros;Nacional;Valor da Opera̤̣o;UN
7898904900198;ENDURANCE VELOX BODY BUILDERS;BODY BUILDERS;INTRA TREINO;1,4Kg;GUAR C/ ACA̍;21069030;Adquirida de Terceiros;Nacional;Valor da Opera̤̣o;UN
7898904900204;ENDURANCE VELOX BODY BUILDERS;BODY BUILDERS;INTRA TREINO;1,4Kg;TANGERINA;21069030;Adquirida de Terceiros;Nacional;Valor da Opera̤̣o;UN
7898904899300;FIVE PROTEIN BODY BUILDERS;BODY BUILDERS;WHEY PROTEIN;2kg;BAUNILHA;21069030;Adquirida de Terceiros;Nacional;Valor da Opera̤̣o;UN
7898904899379;FIVE PROTEIN BODY BUILDERS;BODY BUILDERS;WHEY PROTEIN;900g;BAUNILHA;21069030;Adquirida de Terceiros;Nacional;Valor da Opera̤̣o;UN
7898904899317;FIVE PROTEIN BODY BUILDERS;BODY BUILDERS;WHEY PROTEIN;2Kg;CHOCOLATE;21069030;Adquirida de Terceiros;Nacional;Valor da Opera̤̣o;UN
7898904899386;FIVE PROTEIN BODY BUILDERS;BODY BUILDERS;WHEY PROTEIN;900g;CHOCOLATE;21069030;Adquirida de Terceiros;Nacional;Valor da Opera̤̣o;UN
7898904899324;FIVE PROTEIN BODY BUILDERS;BODY BUILDERS;WHEY PROTEIN;2kg;MORANGO;21069030;Adquirida de Terceiros;Nacional;Valor da Opera̤̣o;UN
7898904899393;FIVE PROTEIN BODY BUILDERS;BODY BUILDERS;WHEY PROTEIN;900g;MORANGO;21069030;Adquirida de Terceiros;Nacional;Valor da Opera̤̣o;UN
7898904900617;GIANT WHEY  BODY BUILDERS;BODY BUILDERS;WHEY PROTEIN;900g;BAUNILHA;21069030;Adquirida de Terceiros;Nacional;Valor da Opera̤̣o;UN
7898904900600;GIANT WHEY  BODY BUILDERS;BODY BUILDERS;WHEY PROTEIN;900g;MORANGO;21069030;Adquirida de Terceiros;Nacional;Valor da Opera̤̣o;UN
7898904900594;GIANT WHEY BODY BUILDERS;BODY BUILDERS;WHEY PROTEIN;900g;CHOCOLATE;21069030;Adquirida de Terceiros;Nacional;Valor da Opera̤̣o;UN
7897104904364;GH TROPIN BODYGENICS;BODYGENICS;HGH;120 tabs;;21069030;Adquirida de Terceiros;Nacional;Valor da Opera̤̣o;UN
851780003527;1MR ULTRA CONCENTRADO BPI;BPI;PR��-TREINO;140g;CHICLETE;21069030;Adquirida de Terceiros;Estrangeira (Adquirida no Mercado Interno);Valor da Opera̤̣o;UN
851780005163;1MR ULTRA CONCENTRADO BPI;BPI;PR��-TREINO;140g;LARANJA;21069030;Adquirida de Terceiros;Estrangeira (Adquirida no Mercado Interno);Valor da Opera̤̣o;UN
851780002490;1MR ULTRA CONCENTRADO BPI;BPI;PR��-TREINO;140g;MELANCIA;21069030;Adquirida de Terceiros;Estrangeira (Adquirida no Mercado Interno);Valor da Opera̤̣o;UN
7898904938672;100% WHEY FOODS;BRN FOODS;WHEY PROTEIN;2kg;BAUNILHA;21069030;Adquirida de Terceiros;Nacional;Valor da Opera̤̣o;UN
7898904938641;100% WHEY FOODS;BRN FOODS;WHEY PROTEIN;900g;BAUNILHA;21069030;Adquirida de Terceiros;Nacional;Valor da Opera̤̣o;UN
7898904938658;100% WHEY FOODS;BRN FOODS;WHEY PROTEIN;900g;CHOCOLATE;21069030;Adquirida de Terceiros;Nacional;Valor da Opera̤̣o;UN
7898904938665;100% WHEY FOODS;BRN FOODS;WHEY PROTEIN;900g;MORANGO;21069030;Adquirida de Terceiros;Nacional;Valor da Opera̤̣o;UN
7898904939112;7 FUSION PROTEIN FOODS BAUNILHA 900G - BRN FOODS;BRN FOODS;WHEY PROTEIN;900g;BAUNILHA;21069030;Adquirida de Terceiros;Nacional;Valor da Opera̤̣o;UN
7898904939129;7 FUSION PROTEIN FOODS CHOCOLATE 900G - BRN FOODS;BRN FOODS;WHEY PROTEIN;900g;CHOCOLATE;21069030;Adquirida de Terceiros;Nacional;Valor da Opera̤̣o;UN
7898904939136;7 FUSION PROTEIN FOODS MORANGO 900G - BRN FOODS;BRN FOODS;WHEY PROTEIN;900g;MORANGO;21069030;Adquirida de Terceiros;Nacional;Valor da Opera̤̣o;UN
7898904938801;BATATA DOCE FOODS;BRN FOODS;BATATA DOCE;900g;;21069030;Adquirida de Terceiros;Nacional;Valor da Opera̤̣o;UN
7898904938559;BCAA 1,5G FOODS;BRN FOODS;BCAA;120 tabs;;21069030;Adquirida de Terceiros;Nacional;Valor da Opera̤̣o;UN
7898904938566;BCAA 1,5G FOODS;BRN FOODS;BCAA;240 tabs;;21069030;Adquirida de Terceiros;Nacional;Valor da Opera̤̣o;UN
7898904938542;BCAA 1,5G FOODS;BRN FOODS;BCAA;60 tabs;;21069030;Adquirida de Terceiros;Nacional;Valor da Opera̤̣o;UN
7898904938177;BCAA 2400 FOODS;BRN FOODS;BCAA;100 caps;;21069030;Adquirida de Terceiros;Nacional;Valor da Opera̤̣o;UN
7898904938184;BCAA 2400 FOODS;BRN FOODS;BCAA;200 caps;;21069030;Adquirida de Terceiros;Nacional;Valor da Opera̤̣o;UN
7898904939501;BCAA FOODS 450CAPS - BRN FOODS;BRN FOODS;BCAA;450 caps;;21069030;Adquirida de Terceiros;Nacional;Valor da Opera̤̣o;UN
7898904938573;BCAA ULTRA 4:1:1 POWER FOODS;BRN FOODS;BCAA;250g;TANGERINA;21069030;Adquirida de Terceiros;Nacional;Valor da Opera̤̣o;UN
7898904938764;CARNIVORUS PROTEIN FOODS;BRN FOODS;BEEF PROTEIN;900g;BAUNILHA;21069030;Adquirida de Terceiros;Nacional;Valor da Opera̤̣o;UN
7898904938771;CARNIVORUS PROTEIN FOODS;BRN FOODS;BEEF PROTEIN;900g;CHOCOLATE;21069030;Adquirida de Terceiros;Nacional;Valor da Opera̤̣o;UN
7898904938788;CARNIVORUS PROTEIN FOODS;BRN FOODS;BEEF PROTEIN;900g;MORANGO;21069030;Adquirida de Terceiros;Nacional;Valor da Opera̤̣o;UN
7898904938450;CHROMO FOODS;BRN FOODS;CHROMIUM;100 caps;;21069030;Adquirida de Terceiros;Nacional;Valor da Opera̤̣o;UN
7898904938443;COLAGEN FOODS;BRN FOODS;COLAGENO;100 caps;;21069030;Adquirida de Terceiros;Nacional;Valor da Opera̤̣o;UN
7898904938795;COLAGENO POWDER FOODS;BRN FOODS;COLAGENO;200g;MORANGO;21069030;Adquirida de Terceiros;Nacional;Valor da Opera̤̣o;UN
7898904938337;CREATINA CREAPURE FOODS;BRN FOODS;CREATINA;200g;;21069030;Adquirida de Terceiros;Nacional;Valor da Opera̤̣o;UN
7898904938313;CREATINA FOODS;BRN FOODS;CREATINA;100g;;21069030;Adquirida de Terceiros;Nacional;Valor da Opera̤̣o;UN
7898904938306;CREATINA FOODS;BRN FOODS;CREATINA;180 caps;;21069030;Adquirida de Terceiros;Nacional;Valor da Opera̤̣o;UN
7898904938320;CREATINA FOODS;BRN FOODS;CREATINA;300g;;21069030;Adquirida de Terceiros;Nacional;Valor da Opera̤̣o;UN
7898904938214;ISO PROTEIN FOODS;BRN FOODS;WHEY PROTEIN;900g;BAUNILHA;21069030;Adquirida de Terceiros;Nacional;Valor da Opera̤̣o;UN
7898904938238;ISO PROTEIN FOODS;BRN FOODS;WHEY PROTEIN;900g;MORANGO;21069030;Adquirida de Terceiros;Nacional;Valor da Opera̤̣o;UN
7898904938382;L CARNITINA FOODS;BRN FOODS;CARNITINA;480ml;LIM��O;21069030;Adquirida de Terceiros;Nacional;Valor da Opera̤̣o;UN
7898904938399;L CARNITINA FOODS;BRN FOODS;CARNITINA;480ml;PESSEGO;21069030;Adquirida de Terceiros;Nacional;Valor da Opera̤̣o;UN
7898904938009;L GLUTAMINA FOODS;BRN FOODS;GLUTAMINA;300g;;21069030;Adquirida de Terceiros;Nacional;Valor da Opera̤̣o;UN
7898904938634;L GLUTAMINA FOODS;BRN FOODS;GLUTAMINA;500g;;21069030;Adquirida de Terceiros;Nacional;Valor da Opera̤̣o;UN
7898904938504;MULTIVITAMINS FOODS;BRN FOODS;MULTIVITAMINICO;30 caps;;21069030;Adquirida de Terceiros;Nacional;Valor da Opera̤̣o;UN
7898904938740;PINK WHEY PROTEIN FOODS;BRN FOODS;WHEY PROTEIN;900g;CHOCOLATE;21069030;Adquirida de Terceiros;Nacional;Valor da Opera̤̣o;UN
7898904938757;PINK WHEY PROTEIN FOODS;BRN FOODS;WHEY PROTEIN;900g;MORANGO;21069030;Adquirida de Terceiros;Nacional;Valor da Opera̤̣o;UN
7898904938474;SIZE MASS 72700 FOODS;BRN FOODS;HIPERCAL��RICO;3Kg;BAUNILHA;21069030;Adquirida de Terceiros;Nacional;Valor da Opera̤̣o;UN
7898904938481;SIZE MASS 72700 FOODS;BRN FOODS;HIPERCAL��RICO;3Kg;CHOCOLATE;21069030;Adquirida de Terceiros;Nacional;Valor da Opera̤̣o;UN
7898904938498;SIZE MASS 72700 FOODS;BRN FOODS;HIPERCAL��RICO;3Kg;MORANGO;21069030;Adquirida de Terceiros;Nacional;Valor da Opera̤̣o;UN
7898904938412;THERMO LIQUID FOODS;BRN FOODS;TERMOGENICO;480ml;A��A̍;21069030;Adquirida de Terceiros;Nacional;Valor da Opera̤̣o;UN
7898904938511;WAXY MAIZE NATURAL FOODS;BRN FOODS;WAXY MAIZE;1Kg;ORIGINAL;21069030;Adquirida de Terceiros;Nacional;Valor da Opera̤̣o;UN
7898904938047;WHEY FOODS;BRN FOODS;WHEY PROTEIN;2kg;BAUNILHA;21069030;Adquirida de Terceiros;Nacional;Valor da Opera̤̣o;UN
7898904938016;WHEY FOODS;BRN FOODS;WHEY PROTEIN;900g;BAUNILHA;21069030;Adquirida de Terceiros;Nacional;Valor da Opera̤̣o;UN
7898904938023;WHEY FOODS;BRN FOODS;WHEY PROTEIN;900g;CHOCOLATE;21069030;Adquirida de Terceiros;Nacional;Valor da Opera̤̣o;UN
7898904938061;WHEY FOODS;BRN FOODS;WHEY PROTEIN;2kg;MORANGO;21069030;Adquirida de Terceiros;Nacional;Valor da Opera̤̣o;UN
7898904938030;WHEY FOODS;BRN FOODS;WHEY PROTEIN;900g;MORANGO;21069030;Adquirida de Terceiros;Nacional;Valor da Opera̤̣o;UN
7898904938078;WHEY MICELLAR FOODS;BRN FOODS;WHEY PROTEIN;900g;BAUNILHA;21069030;Adquirida de Terceiros;Nacional;Valor da Opera̤̣o;UN
7898904938085;WHEY MICELLAR FOODS;BRN FOODS;WHEY PROTEIN;900g;CHOCOLATE;21069030;Adquirida de Terceiros;Nacional;Valor da Opera̤̣o;UN
7898904938092;WHEY MICELLAR FOODS;BRN FOODS;WHEY PROTEIN;900g;MORANGO;21069030;Adquirida de Terceiros;Nacional;Valor da Opera̤̣o;UN
7898904938405;ZMA TESTO FOODS;BRN FOODS;ZMA;120 caps;;21069030;Adquirida de Terceiros;Nacional;Valor da Opera̤̣o;UN
834266003143;AMINO X BSN;BSN;AMINÓCIDOS;364g;FRAMBOESA;21069030;Adquirida de Terceiros;Estrangeira (Adquirida no Mercado Interno);Valor da Opera̤̣o;UN
834266003136;AMINO X BSN;BSN;AMINÓCIDOS;364g;UVA;21069030;Adquirida de Terceiros;Estrangeira (Adquirida no Mercado Interno);Valor da Opera̤̣o;UN
1751000025027;BONE BSN - VERMELHO;BSN;ACESSORIOS;;VERMELHO;65050012;Adquirida de Terceiros;Estrangeira (Adquirida no Mercado Interno);Valor da Opera̤̣o;UN
834266026104;SINTHA - 6 BSN - BAUNILHA;BSN;WHEY PROTEIN;2.38LBS;baunilha;21069030;Adquirida de Terceiros;Estrangeira (Adquirida no Mercado Interno);Valor da Opera̤̣o;UN
;SINTHA - 6 BSN - CHOCHOLATE;BSN;WHEY PROTEIN;4.12LBS;CHOCOLATE;21069030;Adquirida de Terceiros;Estrangeira (Adquirida no Mercado Interno);Valor da Opera̤̣o;UN
834266026203;SINTHA - 6 BSN - CHOCOLATE;BSN;WHEY PROTEIN;2.38LBS;CHOCOLATE;21069030;Adquirida de Terceiros;Estrangeira (Adquirida no Mercado Interno);Valor da Opera̤̣o;UN
834266026456;SINTHA - 6 BSN - CHOCOLATE COM AMENDOIM;BSN;WHEY PROTEIN;2.38LBS;CHOCOLATE PEANUT BUTTER;21069030;Adquirida de Terceiros;Estrangeira (Adquirida no Mercado Interno);Valor da Opera̤̣o;UN
;SINTHA - 6 BSN - COOKIES E CREAM;BSN;WHEY PROTEIN;4.12LBS;COOKIES & CREAM;21069030;Adquirida de Terceiros;Estrangeira (Adquirida no Mercado Interno);Valor da Opera̤̣o;UN
834266026159;SINTHA - 6 BSN - MORANGO;BSN;WHEY PROTEIN;2.38LBS;MORANGO;21069030;Adquirida de Terceiros;Estrangeira (Adquirida no Mercado Interno);Valor da Opera̤̣o;UN
834266026302;SINTHA - 6 BSN COOKIES;BSN;;2.38LBS;COOKIES & CREAM;21069030;Adquirida de Terceiros;Estrangeira (Adquirida no Mercado Interno);Valor da Opera̤̣o;UN
834266027156;SINTHA - 6 BSN MORANGO;BSN;;4.12LBS;MORANGO;21069030;Adquirida de Terceiros;Estrangeira (Adquirida no Mercado Interno);Valor da Opera̤̣o;UN
834266005970;SINTHA-6 ISOLATE MORANGO 3.80LBS  - BSN;BSN;WHEY PROTEIN;1.730KG;MORANGO;21069030;Adquirida de Terceiros;Estrangeira (Adquirida no Mercado Interno);;
834266005925;SYNTHA-6 ISOLATE 864G BAUNILHA - BSN;BSN;WHEY PROTEIN;864G;VANILLA CREAM;21069030;Adquirida de Terceiros;Estrangeira (Adquirida no Mercado Interno);;
834266004102;Whey Dna BSN;BSN;WHEY PROTEIN;836g;CHOCOLATE;21069030;Adquirida de Terceiros;Estrangeira (Adquirida no Mercado Interno);Valor da Opera̤̣o;UN
834266004140;Whey Dna BSN;BSN;WHEY PROTEIN;788g;MORANGO;21069030;Adquirida de Terceiros;Estrangeira (Adquirida no Mercado Interno);Valor da Opera̤̣o;UN
834266004126;Whey Dna BSN;BSN;WHEY PROTEIN;813g;baunilha;21069030;Adquirida de Terceiros;Estrangeira (Adquirida no Mercado Interno);Valor da Opera̤̣o;UN
861826000069;COMPLETE TRAINING PROGRAM CELLFORCE;CELLFORCE;PACK;;;21069030;Adquirida de Terceiros;Estrangeira (Adquirida no Mercado Interno);Valor da Opera̤̣o;UN
861826000045;GAMMA ZMA FORCE WORKOUT CELLFORCE;CELLFORCE;ZMA;60 caps;;21069030;Adquirida de Terceiros;Estrangeira (Adquirida no Mercado Interno);Valor da Opera̤̣o;UN
861826000083;LIPO EXTREME CELLFORCE;CELLFORCE;TERMOGENICO;120 caps;;21069030;Adquirida de Terceiros;Estrangeira (Adquirida no Mercado Interno);Valor da Opera̤̣o;UN
861826000090;LIPO EXTREME CELLFORCE;CELLFORCE;TERMOGENICO;30 caps;;21069030;Adquirida de Terceiros;Estrangeira (Adquirida no Mercado Interno);Valor da Opera̤̣o;UN
861826000076;LIPO EXTREME CELLFORCE;CELLFORCE;TERMOGENICO;60 caps;;21069030;Adquirida de Terceiros;Estrangeira (Adquirida no Mercado Interno);Valor da Opera̤̣o;UN
861826000038;LIPO SUPER HD PRE-WORKOUT CELLFORCE;CELLFORCE;TERMOGENICO;60 caps;;21069030;Adquirida de Terceiros;Estrangeira (Adquirida no Mercado Interno);Valor da Opera̤̣o;UN
861826000052;POST CELL RECOVERY POST-WORKOUT CELLFORCE;CELLFORCE;RECUPERA����O MUSCULAR;60 caps;;21069030;Adquirida de Terceiros;Estrangeira (Adquirida no Mercado Interno);Valor da Opera̤̣o;UN
18;COQUETELEIRA 700ML CELLUCOR;CELLUCOR;COQUETELEIRA;700g;;39233000;Adquirida de Terceiros;Estrangeira (Adquirida no Mercado Interno);Valor da Opera̤̣o;UN
810390022731;WHEY CELLUCOR;CELLUCOR;WHEY PROTEIN;900g;BAUNILHA;21069030;Adquirida de Terceiros;Estrangeira (Adquirida no Mercado Interno);Valor da Opera̤̣o;UN
810390022724;WHEY CELLUCOR;CELLUCOR;WHEY PROTEIN;900g;CHOCOLATE;21069030;Adquirida de Terceiros;Estrangeira (Adquirida no Mercado Interno);Valor da Opera̤̣o;UN
810390022748;WHEY CELLUCOR;CELLUCOR;WHEY PROTEIN;900g;MORANGO;21069030;Adquirida de Terceiros;Estrangeira (Adquirida no Mercado Interno);Valor da Opera̤̣o;UN
810390022762;WOODBOLTS CELLUCOR COR PERFORMANCE SERIES - BAUNILHA;CELLUCOR;;4LB;BAUNILHA;21069030;Adquirida de Terceiros;Estrangeira (Adquirida no Mercado Interno);Valor da Opera̤̣o;UN
810390022755;WOODBOLTS CELLUCOR COR PERFORMANCE SERIES - CHOCOLATE;CELLUCOR;;4LB;CHOCOLATE;21069030;Adquirida de Terceiros;Estrangeira (Adquirida no Mercado Interno);Valor da Opera̤̣o;UN
810390022779;WOODBOLTS CELLUCOR COR PERFORMANCE SERIES - MORANGO;CELLUCOR;;4LB;MORANGO;21069030;Adquirida de Terceiros;Estrangeira (Adquirida no Mercado Interno);Valor da Opera̤̣o;UN
7896183903428;MASS RADIATION CNQ;CNQ;WHEY PROTEIN;3Kg;BAUNILHA;21069030;Adquirida de Terceiros;Nacional;Valor da Opera̤̣o;UN
7896183903411;MASS RADIATION CNQ;CNQ;WHEY PROTEIN;3Kg;CHOCOLATE;21069030;Adquirida de Terceiros;Nacional;Valor da Opera̤̣o;UN
7896183903435;MASS RADIATION CNQ;CNQ;WHEY PROTEIN;3Kg;MORANGO;21069030;Adquirida de Terceiros;Nacional;Valor da Opera̤̣o;UN
797776066544;THE CURSE - GREEN APPLE;COBRA LABS;;250g;GREEN APPLE;21069030;Adquirida de Terceiros;Estrangeira (Adquirida no Mercado Interno);Valor da Opera̤̣o;UN
797776066551;THE CURSE - WATERMELON;COBRA LABS;PRE TREINO;250g;WATERMELON;21069030;Adquirida de Terceiros;Estrangeira (Adquirida no Mercado Interno);Valor da Opera̤̣o;UN
787;LUVA PALMAR G CRAW FITNESS;CRAW FITNESS;LUVAS;G;;39262000;Adquirida de Terceiros;Nacional;Valor da Opera̤̣o;UN
786;LUVA PALMAR M CRAW FITNESS;CRAW FITNESS;LUVAS;M;;39262000;Adquirida de Terceiros;Nacional;Valor da Opera̤̣o;UN
785;LUVA PALMAR P CRAW FITNESS;CRAW FITNESS;LUVAS;P;;39262000;Adquirida de Terceiros;Nacional;Valor da Opera̤̣o;UN
853522002000;COQUETELEIRA 600ML CYCLONE CUP;CYCLONE CUP;COQUETELEIRA;;;39233000;Adquirida de Terceiros;Estrangeira (Adquirida no Mercado Interno);Valor da Opera̤̣o;UN
7038713990762;HYDRA DRAGON PHARMA;DRAGON PHARMA;PRECURSOR DE TESTOSTERONA;45 caps;;21069030;Adquirida de Terceiros;Estrangeira (Adquirida no Mercado Interno);Valor da Opera̤̣o;UN
705016381203;BCAA COMPLEX 2200 DYMATIZE;DYMATIZE;BCAA;200 caps;;21069030;Adquirida de Terceiros;Estrangeira (Adquirida no Mercado Interno);Valor da Opera̤̣o;UN
705016381401;BCAA COMPLEX 2200 DYMATIZE;DYMATIZE;BCAA;400 caps;;21069030;Adquirida de Terceiros;Estrangeira (Adquirida no Mercado Interno);Valor da Opera̤̣o;UN
705016383016;BCAA POWER 5050 DYMATIZE;DYMATIZE;BCAA;300g;;21069030;Adquirida de Terceiros;Estrangeira (Adquirida no Mercado Interno);Valor da Opera̤̣o;UN
11;COQUETELEIRA SIMPLES - DYMATIZE;DYMATIZE;;;ROSA;21069030;Adquirida de Terceiros;Estrangeira (Adquirida no Mercado Interno);Valor da Opera̤̣o;UN
705016213009;CREATINA DYMATIZE;DYMATIZE;CREATINA;300g;;21069030;Adquirida de Terceiros;Estrangeira (Adquirida no Mercado Interno);Valor da Opera̤̣o;UN
705016205004;CREATINA DYMATIZE;DYMATIZE;CREATINA;500g;;21069030;Adquirida de Terceiros;Estrangeira (Adquirida no Mercado Interno);Valor da Opera̤̣o;UN
705016163007;DYMA - GLUTAMINA 300 G;DYMATIZE;GLUTAMINA;300g;;21069030;Adquirida de Terceiros;Estrangeira (Adquirida no Mercado Interno);Valor da Opera̤̣o;UN
7050163818076;DYMA BURN DYMATIZE;DYMATIZE;TERMOGENICO;120 caps;;21069030;Adquirida de Terceiros;Estrangeira (Adquirida no Mercado Interno);Valor da Opera̤̣o;UN
705016433230;ELITE GOURMET 2LBS - BAUNILHA - DYMATIZE;DYMATIZE;WHEY PROTEIN;2LB;baunilha;21069030;Adquirida de Terceiros;Estrangeira (Adquirida no Mercado Interno);Valor da Opera̤̣o;UN
705016433216;ELITE GOURMET 2LBS - CHOCOLATE - DYMATIZE;DYMATIZE;WHEY PROTEIN;2LB;CHOCOLATE;21069030;Adquirida de Terceiros;Estrangeira (Adquirida no Mercado Interno);Valor da Opera̤̣o;UN
705016433025;ELITE GOURMET 5LBS - BAUNILHA - DYMATIZE;DYMATIZE;WHEY PROTEIN;5LB;baunilha;21069030;Adquirida de Terceiros;Estrangeira (Adquirida no Mercado Interno);Valor da Opera̤̣o;UN
705016433018;ELITE GOURMET 5LBS - CHOCOLATE - DYMATIZE;DYMATIZE;WHEY PROTEIN;5LB;CHOCOLATE;21069030;Adquirida de Terceiros;Estrangeira (Adquirida no Mercado Interno);Valor da Opera̤̣o;UN
705016333370;ELITE MEGA GAINER - CHOCOLATE;DYMATIZE;;3lb;CHOCOLATE;21069030;Adquirida de Terceiros;Estrangeira (Adquirida no Mercado Interno);Valor da Opera̤̣o;UN
705016446094;ELITE WHEY - BAUNILHA;DYMATIZE;;5,75LBS;BAUNILHA;35022000;Adquirida de Terceiros;Estrangeira (Adquirida no Mercado Interno);Valor da Opera̤̣o;UN
705016446018;ELITE WHEY - BAUNILHA;DYMATIZE;;2LB;BAUNILHA;35022000;Adquirida de Terceiros;Estrangeira (Adquirida no Mercado Interno);Valor da Opera̤̣o;UN
705016446001;ELITE WHEY - CHOCOLATE;DYMATIZE;;2LB;CHOCOLATE;35022000;Adquirida de Terceiros;Estrangeira (Adquirida no Mercado Interno);Valor da Opera̤̣o;UN
705016446032;ELITE WHEY - MORANGO;DYMATIZE;;2LB;MORANGO;35022000;Adquirida de Terceiros;Estrangeira (Adquirida no Mercado Interno);Valor da Opera̤̣o;UN
705016175017;GLUTAMINA DYMATIZE;DYMATIZE;GLUTAMINA;500g;;21069030;Adquirida de Terceiros;Estrangeira (Adquirida no Mercado Interno);Valor da Opera̤̣o;UN
705016353217;ISO 100 - BAUNILHA;DYMATIZE;;5LB;BAUNILHA;35022000;Adquirida de Terceiros;Estrangeira (Adquirida no Mercado Interno);Valor da Opera̤̣o;UN
705016353187;ISO 100 - CHOCOLATE;DYMATIZE;;5LB;CHOCOLATE;21069030;Adquirida de Terceiros;Estrangeira (Adquirida no Mercado Interno);Valor da Opera̤̣o;UN
705016353033;ISO 100 - CHOCOLATE;DYMATIZE;;1,6LB;CHOCOLATE;35022000;Adquirida de Terceiros;Estrangeira (Adquirida no Mercado Interno);Valor da Opera̤̣o;UN
705016353200;ISO 100 - COOKIES E CREAM 5LBS;DYMATIZE;;5LB;COOKIES & CREAM;21069030;Adquirida de Terceiros;Estrangeira (Adquirida no Mercado Interno);Valor da Opera̤̣o;UN
705016353019;ISO 100 - MORANGO;DYMATIZE;;1,6LB;MORANGO;35022000;Adquirida de Terceiros;Estrangeira (Adquirida no Mercado Interno);Valor da Opera̤̣o;UN
705016353156;ISO 100 DYMATIZE;DYMATIZE;WHEY PROTEIN;1,3Kg;BAUNILHA;21069030;Adquirida de Terceiros;Estrangeira (Adquirida no Mercado Interno);Valor da Opera̤̣o;UN
705016353057;ISO 100 DYMATIZE;DYMATIZE;WHEY PROTEIN;700g;BAUNILHA;21069030;Adquirida de Terceiros;Estrangeira (Adquirida no Mercado Interno);Valor da Opera̤̣o;UN
705016353132;ISO 100 DYMATIZE;DYMATIZE;WHEY PROTEIN;1,3Kg;CHOCOLATE;21069030;Adquirida de Terceiros;Estrangeira (Adquirida no Mercado Interno);Valor da Opera̤̣o;UN
705016353118;ISO 100 DYMATIZE;DYMATIZE;WHEY PROTEIN;1,3Kg;MORANGO;21069030;Adquirida de Terceiros;Estrangeira (Adquirida no Mercado Interno);Valor da Opera̤̣o;UN
7050165578688;PRIMAL DYMATIZE;DYMATIZE;BEEF PROTEIN;1,8Kg;CHOCOLATE;21069030;Adquirida de Terceiros;Estrangeira (Adquirida no Mercado Interno);Valor da Opera̤̣o;UN
7050165579050;PRIMAL DYMATIZE;DYMATIZE;BEEF PROTEIN;1,8Kg;FRUIT PUNCH;21069030;Adquirida de Terceiros;Estrangeira (Adquirida no Mercado Interno);Valor da Opera̤̣o;UN
705016384044;SUPER AMINO DYMATIZE;DYMATIZE;AMINÓCIDOS;345 tabs;;21069030;Adquirida de Terceiros;Estrangeira (Adquirida no Mercado Interno);Valor da Opera̤̣o;UN
7891403463386;TOALHA DE ACADEMIA DYMATIZE;DYMATIZE;VESTUARIO;;;62052000;Adquirida de Terceiros;Estrangeira (Adquirida no Mercado Interno);Valor da Opera̤̣o;UN
705016446100;WHEY ELITE DYMATIZE;DYMATIZE;WHEY PROTEIN;2kg;COOKIES;21069030;Adquirida de Terceiros;Estrangeira (Adquirida no Mercado Interno);Valor da Opera̤̣o;UN
705016446117;WHEY ELITE DYMATIZE;DYMATIZE;WHEY PROTEIN;2Kg;MORANGO;21069030;Adquirida de Terceiros;Estrangeira (Adquirida no Mercado Interno);Valor da Opera̤̣o;UN
705016446087;WHEY ELITE RICH DYMATIZE;DYMATIZE;WHEY PROTEIN;2kg;CHOCOLATE;21069030;Adquirida de Terceiros;Estrangeira (Adquirida no Mercado Interno);Valor da Opera̤̣o;UN
689466629378;H-STANE DYNAMIC FORMULAS;DYNAMIC FORMULAS;PRECURSOR DE TESTOSTERONA;60 caps;;21069030;Adquirida de Terceiros;Estrangeira (Adquirida no Mercado Interno);Valor da Opera̤̣o;UN
689466629361;M-STANE DYNAMIC FORMULAS;DYNAMIC FORMULAS;PRECURSOR DE TESTOSTERONA;60 caps;;21069030;Adquirida de Terceiros;Estrangeira (Adquirida no Mercado Interno);Valor da Opera̤̣o;UN
7898957021482;AMENDO CRUNCH MEL 250G;EL SHADDAY;;250g;MEL;21069030;Adquirida de Terceiros;Nacional;Valor da Opera̤̣o;UN
7898957021420;AMENDO CRUNCH WHEY 1KG;EL SHADDAY;;1 KG;AMENDOIM;21069030;Adquirida de Terceiros;Nacional;Valor da Opera̤̣o;UN
;AMENDO CRUNCH WHEY 500G - EL SHADDAY;EL SHADDAY;;500g;AMENDOIM;21069030;Adquirida de Terceiros;Nacional;Valor da Opera̤̣o;UN
7898957021468;CALDA DE CHOCOLATE - CHOCOLATE;EL SHADDAY;;250ML;CHOCOLATE;21069030;Adquirida de Terceiros;Nacional;Valor da Opera̤̣o;UN
