produto;id_deposito_1;qtd_1;id_deposito_2;qtd_2;id_deposito_3;qtd_3;id_deposito_4;qtd_4;id_deposito_5;qtd_5;id_deposito_6;qtd_6;id_deposito_7;qtd_7;id_deposito_8;qtd_8;id_deposito_9;qtd_9;id_deposito_10;qtd_10;id_deposito_11;qtd_11
89161;65;;66;;67;;69;;70;;71;1;72;;73;;74;;75;;68;
89315;65;;66;;67;;69;;70;;71;;72;;73;;74;;75;1;68;
89892;65;;66;1;67;;69;;70;;71;1;72;;73;;74;;75;;68;
89950;65;1;66;1;67;1;69;;70;;71;1;72;;73;;74;;75;;68;
90189;65;;66;;67;;69;;70;;71;;72;;73;;74;;75;;68;
90195;65;1;66;;67;;69;;70;;71;;72;;73;;74;;75;1;68;
90197;65;;66;;67;;69;;70;;71;;72;;73;;74;;75;1;68;
90201;65;;66;;67;;69;;70;;71;;72;;73;;74;;75;1;68;
90206;65;;66;;67;;69;;70;;71;;72;;73;;74;;75;;68;
89249;65;;66;;67;;69;;70;;71;;72;;73;;74;;75;;68;1
89465;65;;66;;67;;69;;70;;71;;72;;73;;74;;75;;68;1
90190;65;;66;;67;;69;;70;;71;;72;;73;;74;;75;;68;
90196;65;;66;;67;;69;;70;;71;;72;;73;1;74;;75;;68;
90198;65;;66;;67;;69;;70;;71;;72;;73;;74;;75;;68;
90202;65;;66;;67;;69;;70;;71;;72;;73;1;74;;75;;68;
90207;65;;66;;67;;69;;70;;71;;72;;73;;74;;75;;68;
90095;65;;66;;67;;69;;70;;71;;72;;73;;74;;75;;68;
90146;65;;66;;67;;69;;70;;71;;72;;73;;74;;75;;68;
90096;65;;66;;67;;69;;70;;71;;72;;73;;74;;75;;68;
90097;65;;66;;67;;69;;70;;71;;72;;73;;74;;75;;68;
90098;65;;66;;67;;69;;70;;71;;72;;73;;74;;75;;68;
90112;65;;66;;67;;69;;70;;71;;72;;73;;74;;75;;68;
90113;65;;66;;67;;69;;70;;71;;72;;73;;74;;75;;68;
90147;65;;66;;67;;69;;70;;71;;72;;73;;74;;75;;68;
90148;65;;66;;67;;69;;70;;71;;72;;73;;74;;75;;68;
90181;65;;66;;67;;69;;70;;71;;72;;73;;74;;75;;68;
90183;65;;66;;67;;69;;70;;71;;72;;73;;74;;75;;68;
90182;65;;66;;67;;69;;70;;71;;72;;73;;74;;75;;68;
90099;65;;66;;67;;69;;70;;71;;72;;73;;74;;75;;68;
89681;65;;66;2;67;;69;;70;;71;;72;2;73;;74;;75;;68;
89865;65;;66;;67;;69;;70;;71;;72;;73;;74;;75;2;68;
89469;65;;66;;67;;69;;70;1;71;;72;;73;;74;;75;;68;
89678;65;;66;;67;;69;;70;;71;;72;;73;;74;;75;;68;
89677;65;2;66;2;67;2;69;1;70;2;71;3;72;5;73;2;74;1;75;2;68;3
89492;65;;66;;67;;69;;70;;71;;72;;73;;74;;75;;68;
89679;65;;66;;67;;69;;70;;71;;72;;73;;74;;75;;68;
89418;65;;66;;67;;69;;70;;71;;72;;73;;74;;75;;68;
89421;65;;66;;67;;69;;70;;71;;72;;73;;74;;75;;68;
89699;65;;66;;67;;69;;70;;71;;72;;73;;74;;75;;68;
89716;65;;66;;67;;69;;70;;71;;72;;73;;74;;75;;68;
89219;65;1;66;1;67;1;69;;70;1;71;1;72;;73;1;74;1;75;4;68;1
89381;65;1;66;1;67;1;69;1;70;1;71;1;72;;73;1;74;1;75;2;68;1
89419;65;1;66;1;67;1;69;;70;1;71;1;72;;73;;74;1;75;2;68;1
89653;65;1;66;1;67;1;69;;70;1;71;1;72;;73;1;74;1;75;2;68;1
89719;65;1;66;1;67;1;69;1;70;1;71;1;72;;73;1;74;1;75;2;68;1
89237;65;;66;;67;;69;;70;;71;;72;;73;;74;;75;;68;
89399;65;;66;;67;;69;;70;;71;;72;;73;;74;;75;;68;
89667;65;;66;;67;;69;;70;;71;;72;;73;;74;;75;;68;
89131;65;1;66;1;67;;69;;70;;71;1;72;1;73;;74;;75;;68;1
89182;65;;66;1;67;;69;;70;;71;;72;;73;;74;;75;;68;
89282;65;;66;;67;;69;;70;;71;1;72;1;73;;74;;75;1;68;1
89340;65;;66;;67;;69;;70;;71;;72;1;73;;74;1;75;;68;
89565;65;1;66;1;67;;69;;70;;71;;72;;73;;74;;75;;68;
89617;65;;66;;67;;69;;70;;71;;72;;73;;74;;75;;68;
89140;65;1;66;2;67;1;69;;70;1;71;1;72;2;73;1;74;1;75;1;68;2
89291;65;1;66;2;67;1;69;;70;1;71;1;72;2;73;1;74;;75;1;68;2
89574;65;1;66;2;67;1;69;;70;1;71;1;72;2;73;1;74;1;75;1;68;2
89120;65;;66;;67;;69;;70;;71;;72;;73;;74;;75;;68;
89194;65;;66;;67;;69;;70;;71;;72;;73;;74;;75;;68;
89268;65;;66;;67;;69;;70;;71;;72;;73;;74;;75;;68;
89355;65;;66;;67;;69;;70;;71;;72;;73;;74;;75;;68;
89552;65;;66;;67;;69;;70;;71;2;72;;73;;74;;75;;68;
89632;65;;66;;67;;69;;70;;71;;72;;73;;74;;75;;68;
89195;65;;66;1;67;;69;;70;;71;;72;;73;;74;;75;;68;
89422;65;;66;;67;;69;;70;;71;;72;;73;;74;;75;;68;
89557;65;;66;;67;;69;;70;;71;1;72;;73;;74;;75;;68;
89569;65;1;66;;67;;69;;70;;71;1;72;;73;;74;;75;;68;
89277;65;;66;;67;;69;;70;;71;;72;;73;;74;;75;;68;
89286;65;;66;1;67;;69;;70;;71;;72;;73;;74;;75;;68;
89201;65;;66;;67;;69;;70;4;71;2;72;1;73;1;74;1;75;4;68;1
89361;65;;66;;67;;69;;70;2;71;2;72;;73;1;74;1;75;3;68;1
89638;65;;66;;67;;69;;70;3;71;2;72;1;73;1;74;2;75;2;68;1
89134;65;;66;;67;;69;;70;;71;;72;;73;;74;;75;;68;
89192;65;;66;2;67;;69;;70;;71;;72;;73;;74;1;75;;68;2
89353;65;;66;1;67;;69;;70;;71;;72;;73;;74;;75;;68;
89568;65;;66;1;67;;69;;70;;71;;72;;73;;74;;75;;68;
89630;65;1;66;;67;;69;;70;;71;;72;;73;;74;1;75;2;68;
89248;65;;66;1;67;;69;;70;;71;1;72;;73;;74;;75;1;68;
89411;65;1;66;;67;;69;;70;1;71;1;72;1;73;;74;;75;1;68;
89488;65;1;66;1;67;;69;;70;1;71;1;72;;73;;74;;75;1;68;
89111;65;;66;;67;;69;;70;;71;;72;;73;;74;;75;;68;
89141;65;1;66;1;67;;69;;70;;71;1;72;;73;;74;;75;;68;
89224;65;;66;;67;;69;;70;;71;;72;;73;;74;;75;;68;
89292;65;1;66;;67;;69;;70;;71;;72;;73;;74;;75;;68;
89385;65;;66;;67;;69;;70;;71;;72;;73;;74;;75;;68;
89423;65;;66;;67;;69;;70;;71;;72;;73;;74;;75;;68;
89434;65;;66;;67;;69;;70;;71;;72;;73;;74;;75;;68;
89575;65;1;66;1;67;;69;;70;;71;1;72;;73;;74;;75;;68;
89655;65;1;66;2;67;;69;;70;;71;;72;;73;;74;;75;;68;
89604;65;;66;;67;;69;;70;;71;;72;;73;;74;;75;;68;
89220;65;;66;;67;;69;;70;;71;;72;;73;;74;;75;;68;
89382;65;;66;;67;;69;;70;;71;;72;;73;;74;;75;;68;
89654;65;;66;;67;;69;;70;;71;;72;;73;;74;;75;;68;
89454;65;;66;;67;;69;;70;;71;;72;1;73;;74;;75;;68;
89537;65;1;66;;67;;69;;70;;71;;72;;73;;74;;75;1;68;
89740;65;;66;;67;;69;;70;;71;1;72;;73;;74;;75;;68;
89193;65;;66;1;67;;69;1;70;1;71;2;72;;73;;74;;75;2;68;1
89354;65;;66;2;67;;69;;70;1;71;2;72;;73;;74;;75;2;68;
89631;65;;66;1;67;;69;;70;1;71;1;72;;73;;74;1;75;2;68;
89267;65;;66;;67;;69;;70;;71;;72;;73;;74;;75;;68;
89551;65;;66;;67;;69;;70;;71;;72;;73;;74;;75;;68;
89118;65;;66;2;67;;69;;70;;71;;72;;73;;74;;75;;68;
89127;65;;66;;67;;69;;70;;71;;72;;73;;74;;75;;68;
89264;65;;66;2;67;;69;;70;;71;;72;;73;;74;;75;;68;
89278;65;;66;;67;;69;;70;;71;;72;;73;;74;;75;;68;
89549;65;;66;2;67;;69;;70;;71;;72;;73;;74;;75;;68;
89560;65;;66;;67;;69;;70;;71;;72;;73;;74;;75;;68;
89746;65;;66;;67;;69;;70;;71;;72;;73;;74;;75;;68;
89749;65;;66;;67;;69;;70;;71;;72;;73;;74;;75;;68;
89206;65;;66;1;67;;69;;70;1;71;;72;;73;1;74;;75;1;68;1
89366;65;;66;1;67;;69;;70;1;71;;72;;73;;74;;75;1;68;
89538;65;;66;1;67;;69;;70;;71;;72;;73;1;74;1;75;1;68;1
90062;65;;66;;67;;69;1;70;;71;;72;;73;;74;1;75;1;68;
89232;65;;66;;67;;69;;70;;71;;72;;73;;74;;75;;68;
89394;65;;66;;67;;69;;70;;71;;72;;73;;74;;75;;68;
89663;65;;66;;67;;69;;70;;71;;72;;73;;74;;75;;68;
89180;65;;66;;67;;69;;70;;71;;72;;73;;74;;75;;68;
89338;65;;66;;67;;69;;70;;71;;72;;73;;74;;75;;68;
89430;65;;66;;67;;69;;70;;71;;72;;73;;74;;75;;68;
89616;65;;66;;67;;69;;70;;71;;72;;73;;74;;75;;68;
89238;65;;66;;67;;69;;70;;71;;72;;73;;74;;75;;68;
89400;65;;66;;67;;69;;70;;71;;72;;73;;74;;75;;68;
89668;65;;66;;67;;69;;70;;71;;72;;73;;74;;75;;68;
89129;65;;66;;67;;69;;70;;71;;72;;73;;74;;75;;68;
89239;65;;66;;67;;69;;70;;71;;72;;73;;74;;75;;68;
89279;65;;66;;67;;69;;70;;71;;72;;73;;74;;75;;68;
89401;65;;66;;67;;69;;70;;71;;72;;73;;74;;75;;68;
89562;65;;66;;67;;69;;70;;71;;72;;73;;74;;75;;68;
89669;65;;66;;67;;69;;70;;71;;72;;73;;74;;75;;68;
89119;65;;66;;67;;69;;70;;71;;72;;73;;74;;75;;68;
89164;65;;66;;67;;69;;70;;71;;72;;73;;74;;75;;68;
89265;65;;66;;67;;69;;70;;71;;72;;73;;74;;75;;68;
89319;65;;66;;67;;69;;70;;71;;72;;73;;74;;75;;68;
89550;65;;66;;67;;69;;70;;71;;72;;73;;74;;75;;68;
89601;65;;66;;67;;69;;70;;71;;72;;73;;74;;75;;68;
89205;65;1;66;1;67;;69;1;70;1;71;3;72;;73;1;74;1;75;2;68;
89365;65;1;66;1;67;;69;1;70;1;71;2;72;;73;1;74;1;75;2;68;1
89641;65;1;66;1;67;;69;1;70;1;71;2;72;;73;;74;1;75;2;68;1
89175;65;;66;;67;;69;;70;;71;;72;;73;;74;;75;;68;
89332;65;;66;;67;;69;;70;;71;;72;;73;;74;;75;;68;
89611;65;;66;;67;;69;;70;;71;;72;;73;;74;;75;;68;
89176;65;;66;;67;;69;;70;;71;;72;;73;;74;;75;;68;
89333;65;;66;;67;;69;;70;;71;;72;;73;;74;;75;;68;
89612;65;;66;;67;;69;;70;;71;;72;;73;;74;;75;;68;
89812;65;;66;1;67;;69;;70;;71;;72;;73;;74;;75;;68;
89229;65;;66;;67;;69;;70;;71;;72;;73;;74;;75;;68;
89391;65;;66;;67;;69;;70;;71;;72;;73;;74;;75;;68;
89660;65;;66;;67;;69;;70;;71;;72;;73;;74;;75;;68;
89242;65;;66;;67;;69;;70;;71;;72;;73;;74;;75;;68;
89405;65;;66;;67;;69;;70;;71;;72;;73;;74;;75;;68;
89457;65;;66;;67;;69;;70;;71;;72;;73;;74;;75;;68;
89486;65;;66;1;67;;69;;70;;71;;72;;73;;74;1;75;;68;
89516;65;;66;;67;;69;;70;;71;;72;;73;;74;;75;;68;
89769;65;;66;;67;;69;;70;;71;;72;;73;;74;;75;;68;
90051;65;2;66;3;67;;69;;70;1;71;2;72;;73;;74;;75;;68;3
90053;65;;66;;67;;69;;70;;71;;72;;73;;74;;75;;68;
89795;65;;66;;67;;69;;70;2;71;;72;;73;;74;2;75;;68;
90057;65;;66;;67;;69;;70;;71;;72;;73;;74;;75;;68;
